id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
44205879,"Villa Viola: Unique, Nature, sea views, large Pool",88949190,Violeta,,Naxxar,35.93363,14.45348,Private room,130,1,1,1,2020-09-29,1,352
35705982,Hillvalley,268581607,Billy,,Mellieha,35.96083,14.37285,Entire home/apt,80,3,28,14,2020-03-16,1,0
37267201,SeaBreeze,280561869,Rose Marie,,Mgarr,35.92161,14.36508,Private room,65,1,2,1,2019-11-24,1,58
9465641,Large apartment in village centre,28792313,Stephanie Ghio,,Mgarr,35.92065,14.36611,Entire home/apt,48,4,107,9,2020-09-29,7,340
18342549,"Beautiful apartments, unobstructed country views",126924723,Susanne,,Mgarr,35.9198,14.36385,Entire home/apt,80,4,53,5,2020-10-25,8,111
6141804,"mgarr l/o golden / riviera,gnejna bay WiFi  flt6",1803880,Ian,,Mgarr,35.92156,14.36652,Entire home/apt,145,5,12,1,2019-11-08,7,132
26942532,Bingemma Paradise Farmhouse in the heart of Nature,202721853,Frank,,Mgarr,35.90278,14.37735,Entire home/apt,195,4,10,1,2019-11-18,2,338
6083345,6pers L-mgarr close to golden snds,1803880,Ian,,Mgarr,35.92114,14.366,Entire home/apt,86,5,2,0,2019-08-17,7,179
40614105,2 bedroom Penthouse,41932326,Jason,,Mgarr,35.93638,14.37451,Entire home/apt,60,3,0,0,,2,299
9015423,Mgarr 5 pers n/r golden snds bay WiFi (8),1803880,Ian,,Mgarr,35.92167,14.36633,Entire home/apt,135,5,1,0,2016-10-08,7,133
18712575,3 Bed Apartment in quiet Mgarr Village,74141891,Mary,,Mgarr,35.92066,14.36378,Entire home/apt,70,3,41,5,2020-08-15,2,174
5449467,Charming townhouse,13922977,Paul,,Naxxar,35.91525,14.44071,Entire home/apt,150,3,3,0,2018-08-28,1,365
7191923,Brand new Country Villa with open country views,2832053,Rudolph,,Mgarr,35.92692,14.37885,Entire home/apt,329,2,13,1,2020-09-22,1,64
40196822,Sea View Studio,178395816,Jean Pierre,,Mellieha,35.93444,14.34554,Private room,120,7,0,0,,1,0
33329056,Spacious and comfortable  air conditioned bedroom,78224437,Clive,,Naxxar,35.91509,14.43803,Private room,37,2,1,0,2019-05-27,5,330
30724102,Cozy room with a private bathroom close to sea,227415707,Milica,,Mellieha,35.95705,14.36435,Private room,35,1,17,0,2019-09-16,1,0
33469616,D View 4 You /  2 Bedroom Villa Apartment #2,240566148,D View 4 You,,Mellieha,35.95996,14.36543,Entire home/apt,190,3,5,0,2019-06-27,3,0
23818685,Luxury Suite at the 5* Radisson Blu Golden Sands,38218323,Paul,,Mellieha,35.93405,14.34396,Entire home/apt,290,7,1,0,2018-08-07,3,0
40080386,Modern Home Shared room- Breakfast & cooked meals,309176591,Jane,,Naxxar,35.93751,14.45263,Shared room,20,1,0,0,,4,270
650386,Saveria-300yr old house in historic part of Naxxar,856113,MaltaVillageHolidays,,Naxxar,35.91522,14.44202,Entire home/apt,65,3,129,8,2020-09-27,4,353
30807194,Complimentary Breakfast / host family townhouse,230468656,Mary,,Naxxar,35.91672,14.44625,Private room,23,3,0,0,,6,365
16750966,Three Bedroomed Ground Floor apartment in Mgarr,82121625,Michelle,,Mgarr,35.92025,14.37496,Entire home/apt,62,2,18,1,2019-11-04,1,365
18381176,"Luxury, style and a quiet location",126924723,Susanne,,Mgarr,35.91776,14.36439,Entire home/apt,71,4,35,2,2020-08-06,8,299
40080636,Modern Home> Shared room Breakfast & cooked meal,309176591,Jane,,Naxxar,35.93894,14.45058,Shared room,20,1,0,0,,4,269
40080765,{Modern Home} Shared room Breakfast & cooked meal,309176591,Jane,,Naxxar,35.93785,14.45261,Shared room,18,1,0,0,,4,269
31852099,New Luxury Furnished Apartment in Naxxar,54753177,Laura,,Naxxar,35.91352,14.44345,Entire home/apt,120,4,2,0,2019-08-04,1,365
1230651,"Countryside Farmhouse Mgarr, Malta",6711794,Gloria,,Mgarr,35.92083,14.37774,Entire home/apt,191,1,85,2,2020-08-01,10,337
5390312,Tal Magna - Villa/Farmhouse with Pool,22195283,Paul - HolidayLetsMaltaGozo,,Mgarr,35.92869,14.36429,Entire home/apt,297,5,4,0,2019-08-26,26,214
24057015,Bright and colourful apartment in Mgarr,28792313,Stephanie Ghio,,Mgarr,35.9216,14.36745,Entire home/apt,80,5,1,1,2020-08-09,7,338
46020498,"Shared Rooms Seaside Clean , Comfortable , safe ..",187796335,Mert,,Naxxar,35.93895,14.45617,Private room,20,1,0,0,,1,85
645343,Apt with communal pool & gardens,3231573,Roberta,,Naxxar,35.93771,14.45203,Entire home/apt,24,180,0,0,,1,358
19303356,Home,133266722,Brenda,,Naxxar,35.91143,14.43745,Private room,18,1,3,0,2018-06-15,1,173
43352236,Your Home in Malta,9655759,Ray,,Naxxar,35.94692,14.42436,Entire home/apt,68,3,0,0,,11,0
36504578,17 holiday home in Mgarr Centre,220739595,Yasmin & Semira,,Mgarr,35.91884,14.36534,Entire home/apt,79,2,4,1,2020-08-14,1,65
39617739,"Flat 16, Veduta Hills Complex",37389254,Jeremy,,Naxxar,35.93946,14.45546,Entire home/apt,40,3,2,2,2020-01-04,4,179
13946376,3 bdr Elegant Apartment With Seaview,1457233,Carolina,,Naxxar,35.93798,14.45487,Entire home/apt,75,5,6,1,2020-08-30,1,364
30308129,"Farmhouse in Mgarr, Malta",227620615,France,,Mgarr,35.91185,14.3966,Entire home/apt,290,5,1,1,2020-08-08,1,270
39199128,Spacious 3-bed ★ Pool table ★ Relax & BBQ outdoors,300792355,Jean Paul,,Mgarr,35.91995,14.38041,Entire home/apt,62,2,16,15,2020-09-27,1,72
5499596,Fully Air-conditioned Apartment in tranquil Mgarr,125942991,Rita,,Mgarr,35.91893,14.38287,Entire home/apt,22,1,159,13,2020-10-18,4,364
42036649,Ta Skorba Countryside The Lounge Suite Malta,6711794,Gloria,,Mgarr,35.91904,14.38525,Private room,200,2,0,0,,10,363
18855723,Romantic Getaway! Bringing the outdoors inside!,126924723,Susanne,,Mgarr,35.91923,14.36137,Entire home/apt,55,4,50,5,2020-09-19,8,149
11905682,Secco's SeaView Accommodation,1683514,Mattia,,Mgarr,35.935,14.36808,Private room,46,1,46,2,2020-02-19,5,267
7751858,2 rooms with private shower and toilet,651585,Rosalie,,Mgarr,35.91964,14.36462,Private room,50,3,51,0,2019-09-17,2,215
11870131,Secco's SeaView Accommodation,1683514,Mattia,,Mgarr,35.93527,14.36773,Private room,41,2,37,8,2020-09-08,5,267
20561982,Secco's SeaView Camping,1683514,Mattia,,Mgarr,35.93378,14.37036,Private room,26,2,103,3,2020-09-19,5,358
14178558,Twin Bedroom in Mgarr village,28792313,Stephanie Ghio,,Mgarr,35.92065,14.36611,Private room,14,3,72,6,2020-10-16,7,302
31015456,Modern Apartment which is located in Mgarr (Malta),227686964,Annalise,,Mgarr,35.91919,14.37949,Private room,25,3,1,0,2019-06-09,2,163
31012036,Double Bedroom in Contemporary Duplex,9407237,Veronica,,Naxxar,35.93726,14.45453,Private room,39,1,4,1,2019-11-01,1,179
701221,Luxury Malta holiday apartment with amazing views,3598024,Michael,,Naxxar,35.9118,14.44346,Entire home/apt,114,3,11,0,2019-08-13,1,363
32298107,Malta Home Stay,5463515,Gilbert,,Naxxar,35.92272,14.43793,Entire home/apt,40,4,3,0,2019-10-26,1,0
44473587,⚜️The GRAND VILLA⚜️ Dream house with massive pool !,222527557,360 Estates,,Naxxar,35.9203,14.43942,Entire home/apt,593,2,0,0,,46,359
32872853,King Size Bedroom w/ EnSuite in a Modern Apartment,47140064,Ruby,,Naxxar,35.9128,14.44694,Private room,29,1,29,10,2020-09-27,1,299
27220791,Apartment in Bahar ic caghaq,79442204,Dre,,Naxxar,35.93718,14.45408,Entire home/apt,55,3,10,0,2019-10-06,1,0
44362410,3 bedroom house of Character in Gharghur,6158728,Ian,,Naxxar,35.91568,14.44829,Entire home/apt,105,5,0,0,,27,364
17613212,Double bedroom private bathroom,818182,Reine,,Mgarr,35.92275,14.36631,Private room,25,1,35,3,2020-10-11,1,364
14135921,Double Bedroom in Mgarr,28792313,Stephanie Ghio,,Mgarr,35.92062,14.36585,Private room,14,3,91,14,2020-10-12,7,355
44334236,2 Private Room in L-Imgarr Village,125942991,Rita,,Mgarr,35.91842,14.36996,Private room,20,1,4,4,2020-09-18,4,160
25097447,Ta Skorba Countryside Junior Suite Malta,6711794,Gloria,,Mgarr,35.91893,14.38542,Private room,69,3,0,0,,10,359
23958805,"Ta Skorba Countryside Barn, Malta",6711794,Gloria,,Mgarr,35.91867,14.38379,Private room,120,1,3,0,2018-08-29,10,347
17275067,Ta Skorba Countryside Princess Suite Malta,6711794,Gloria,,Mgarr,35.91937,14.38559,Private room,60,2,0,0,,10,359
36255454,Private room with communal swimming pool/bbq area,228543404,Lawrenc Mario,,Naxxar,35.93779,14.45519,Private room,35,3,6,0,2019-09-29,4,84
44011858,Central Apartment in Mgarr with roof,218075931,Lorraine,,Mgarr,35.92,14.36955,Entire home/apt,30,1,1,1,2020-08-26,1,141
3709235,Mgarr n/r golden sands duplex no3,1803880,Ian,,Mgarr,35.92251,14.36489,Entire home/apt,135,4,34,1,2019-11-24,7,300
40439592,"132, St Pauls Street",311995893,Andrew,,Naxxar,35.91934,14.44681,Entire home/apt,39,2,1,1,2020-01-04,1,0
39549606,Home cooked dinner & Breakfast included.,170319957,Helen,,Naxxar,35.90701,14.43993,Shared room,14,2,0,0,,4,365
39540838,Shared room with Breakfast in townhouse.,230468656,Mary,,Naxxar,35.91567,14.44665,Shared room,13,2,0,0,,6,316
22975866,3 bed & Breakfast & home cooked dinner included,170319957,Helen,,Naxxar,35.90906,14.44027,Private room,35,2,0,0,,4,365
43928230,Cosy double room in countryside villa.,263220430,Henry,,Naxxar,35.93465,14.45288,Private room,20,1,0,0,,1,179
43685209,Lovely accomodation in quite area,223865850,Ivanka,,Naxxar,35.93793,14.45552,Private room,22,1,8,8,2020-09-19,1,299
31454481,Bedroom with Ensuite in the Heart of Naxxar!,78224437,Clive,,Naxxar,35.91656,14.43876,Private room,20,3,2,0,2019-04-07,5,363
34162857,casa fortunata,257325072,Josette,,Naxxar,35.92196,14.44304,Entire home/apt,250,7,4,1,2020-01-05,1,269
12101092,Large & modern apartment near beaches,93819512,Leanne,,Mgarr,35.91933,14.36398,Entire home/apt,34,1,108,20,2020-10-07,2,132
5984408,Spacious apartment - Village centre,28792313,Stephanie Ghio,,Mgarr,35.92065,14.36611,Entire home/apt,44,4,81,3,2020-07-23,7,300
40083983,Secco's seaview accommodation&experience for group,1683514,Mattia,,Mgarr,35.93455,14.37182,Entire home/apt,200,4,0,0,,5,175
31488101,"Bright, airy twin bedded room with country views",78224437,Clive,,Naxxar,35.91686,14.43802,Private room,20,3,2,0,2019-02-22,5,363
22501031,Bahar ic-Caghaq,70519387,Simmy,,Naxxar,35.93751,14.45543,Private room,20,1,0,0,,1,360
10068857,A taste of Malta,51665043,Sarah,,Mgarr,35.91986,14.36664,Private room,70,1,36,0,2019-10-16,1,364
42056296,Flat  near  the  sea,79401940,Carol,,Mgarr,35.9384,14.37431,Private room,20,1,0,0,,2,363
41617731,Rooms rental in Malta - Naxxar,328146899,Josienne,,Naxxar,35.93285,14.43241,Private room,66,1,0,0,,1,180
17696441,Coast Ridge Mansion (Room 1),119767263,George,,Naxxar,35.93522,14.43894,Private room,90,1,24,0,2019-09-29,9,364
17696901,Coast Ridge Mansion (Suite 3),119767263,George,,Naxxar,35.93407,14.43844,Private room,110,1,17,0,2019-08-01,9,364
17697152,Coast Ridge Mansion (Room 6),119767263,George,,Naxxar,35.93564,14.43866,Private room,69,1,22,0,2019-09-14,9,364
17697801,Coast Ridge Mansion (Room 9),119767263,George,,Naxxar,35.93548,14.44049,Private room,90,1,13,0,2018-08-13,9,365
17697447,Coast Ridge Mansion (Room 7),119767263,George,,Naxxar,35.93523,14.43846,Private room,80,1,15,0,2019-08-29,9,364
24410338,Ground floor maisonette,43884892,Norbert,,Naxxar,35.92003,14.43786,Entire home/apt,40,3,28,0,2019-10-17,1,179
42481089,Sunset place - Mgarr Malta small house,338249242,Sabrina,,Mgarr,35.91912,14.36546,Entire home/apt,38,3,9,9,2020-10-15,1,246
44403452,Villa Apt newly done with Pool and Tennis Court(2),155749971,Ivi,,Naxxar,35.93342,14.46037,Entire home/apt,52,2,0,0,,2,365
30697446,Large Fully Air-conditioned Apartment in Mgarr,28524621,Malcolm,,Mgarr,35.92327,14.36603,Entire home/apt,26,1,55,26,2020-10-20,1,351
20048194,Mgarr licensed 2 bedroom apartment,142425936,Rita,,Mgarr,35.9199,14.36566,Entire home/apt,35,1,70,4,2020-08-09,3,0
23407070,3 bedroom apartment near beaches,93819512,Leanne,,Mgarr,35.91932,14.36396,Entire home/apt,31,1,57,23,2020-10-13,2,114
29785588,"Cozy apartment with amazing view, one of a kind",31255394,Rach,,Mgarr,35.92394,14.36785,Entire home/apt,30,1,1,1,2019-10-29,1,24
26418661,Gnejna Lodge,100159555,Alexander,,Mgarr,35.91553,14.35549,Entire home/apt,75,2,6,0,2019-09-06,1,299
1277993,"Lovely Countryside Apartment, Mgarr",6711794,Gloria,,Mgarr,35.9182,14.38514,Private room,61,1,58,0,2019-05-22,10,345
28385145,Dingli Villa with Gorgeous View of Maltese Farms,213689064,Jean Claude,,Dingli,35.86857,14.37628,Entire home/apt,180,3,2,0,2019-01-01,1,180
27952991,Number 9,6199599,Wilfred,,Dingli,35.85937,14.37873,Entire home/apt,85,6,2,0,2019-10-26,2,365
33343945,Unique rural villa on 5 acres with private pool,51823060,Josette,,Siggiewi,35.83957,14.41816,Private room,74,3,10,2,2019-11-17,4,83
43034380,Nice house with garden & terrace,166803792,"Loic, Estelle & Co",,Siggiewi,35.8406,14.43301,Entire home/apt,214,1,0,0,,1,363
40782793,A Townhouse in the heart of Siggiewi,295999519,Francesca,,Siggiewi,35.85667,14.44069,Entire home/apt,80,3,0,0,,1,178
26516536,Studio apartment with private terrace and pool,199438185,Barbara,,Siggiewi,35.84954,14.42043,Private room,49,3,38,1,2020-01-06,1,86
1258543,Lovely En Suite Double Room w Pool,6854078,Suz,,Naxxar,35.91898,14.44409,Private room,165,3,0,0,,1,365
22460205,"Spacious 3-bedroom Apartment, Mgarr",128804568,Christopher,,Mgarr,35.9198,14.36765,Entire home/apt,35,3,10,0,2019-06-10,1,2
3465998,Mgarr 4 pers l/o golden sands no:2,1803880,Ian,,Mgarr,35.92398,14.3661,Entire home/apt,130,4,15,0,2019-09-18,7,0
35035170,"The Overhills Suite, your home away from home",263912329,Roberta,,Naxxar,35.92036,14.43924,Entire home/apt,25,3,29,10,2020-10-11,1,332
22725810,Room with terrace & country views,167713675,Theresa,,Siggiewi,35.86056,14.44421,Private room,27,1,19,0,2019-10-26,1,299
30344913,Beautiful Townhouse in the Heart of Naxxar,227842713,Steffi,,Naxxar,35.91606,14.44531,Entire home/apt,65,4,37,10,2020-08-23,1,120
27863529,Chamonix,202440544,Frank,,Siggiewi,35.86113,14.44154,Private room,25,1,16,2,2020-02-15,1,365
33920076,Stunning secluded rural villa on 5 acres with pool,51823060,Josette,,Siggiewi,35.84581,14.42029,Private room,74,3,9,1,2019-10-30,4,71
33966649,2 Huge Bedrooms and pool in totally secluded villa,51823060,Josette,,Siggiewi,35.8471,14.42041,Private room,150,3,5,1,2020-09-07,4,179
20266127,Beautiful Holiday Home Close to Beaches,144333519,Grace,,Mgarr,35.91986,14.36837,Entire home/apt,69,1,16,0,2018-12-02,1,0
34385200,2+1 modern apartment private bathroom free wifi,1803880,Ian,,Mgarr,35.92155,14.36693,Entire home/apt,40,5,5,3,2020-01-19,7,0
34393798,G1 Luxury Penthouse close to Golden Bay,252333802,Karol,,Mgarr,35.91757,14.36634,Entire home/apt,35,2,29,9,2020-03-07,2,0
13617800,Lovely apartment 5min away from beach& St Julians!,675153,Maria,,Naxxar,35.93726,14.45328,Entire home/apt,39,2,29,2,2019-11-04,3,328
37412093,Single room silent area Swieqi,37532022,Maryanko,,Mgarr,35.93856,14.37634,Private room,16,9,0,0,,2,0
23346428,Private studio in 400 yr razzett in Siggiewi,23093299,Gaby,,Siggiewi,35.85627,14.43838,Private room,50,7,48,1,2020-02-29,1,59
41391044,Pjazza Suites: Deluxe Suite,856336,Birgit,,Siggiewi,35.85368,14.43698,Private room,100,2,1,1,2020-01-29,3,174
40590285,Stunning Sea View Penthouse with Sunny Terrace,70137144,Tim,,Naxxar,35.94388,14.42836,Entire home/apt,34,2,8,8,2020-10-07,2,356
44658996,Apartment in Luxury Complex with Pool,82807993,Sandra,,Naxxar,35.91241,14.44786,Entire home/apt,100,60,0,0,,3,88
32440241,Private room with bathroom in historical village.,26511346,Daniel,,Siggiewi,35.85489,14.43538,Private room,60,3,1,0,2019-08-19,1,180
41418962,Pjazza Suites: Junior Suite with Bath,856336,Birgit,,Siggiewi,35.85337,14.43884,Private room,100,2,0,0,,3,168
22201233,1 Bedroom Heritage Apartment,162228587,Robert,,Siggiewi,35.85453,14.43999,Entire home/apt,128,1,5,0,2019-03-03,35,0
36345821,Double brand new room with a private bathroom,273321654,Neonila,,Naxxar,35.94239,14.42073,Private room,50,1,0,0,,1,180
1643156,Bedroom €15pp with lovely sea views,8722236,Archibald,,Naxxar,35.93634,14.45315,Private room,30,3,72,1,2019-10-30,1,365
2797249,Bungalow with Pool and Open Sea Views - Madliena,20033889,Andrew And Luisa,,Naxxar,35.93288,14.45887,Entire home/apt,366,3,50,7,2020-10-19,1,272
34320752,Boutique Guesthouse with a twist,259109192,Malcolm,,Naxxar,35.91452,14.4417,Hotel room,110,3,1,0,2019-06-22,1,365
21635597,"NOT TO MISS,a room in a countryside /sea view area",44346860,Priscilla,,Naxxar,35.93627,14.4549,Private room,29,1,12,0,2018-08-27,1,89
2591124,2 bed Townhouse Apartment with Valley & Town Views,9400805,Chris,,Birzebbugia,35.82608,14.52552,Entire home/apt,53,7,24,2,2020-08-18,3,153
26932850,Pied-à-Terre Siggiewi - Ground Floor Studio,103181445,Marthese,,Siggiewi,35.85137,14.43504,Entire home/apt,34,1,167,57,2020-10-26,1,171
5909653,Lovely modern single bedroom,30682970,Ruth,,Siggiewi,35.85906,14.44617,Private room,30,7,2,0,2018-05-30,2,362
27401129,Centrally located stylish apartment,206500719,Sarah,,Naxxar,35.91185,14.44623,Entire home/apt,61,1,2,2,2020-08-17,1,5
19478512,Central townhouse with amazing rooftop jacuzzi,9528076,Gerbert,,Siggiewi,35.85407,14.43447,Entire home/apt,78,3,47,10,2020-09-02,1,342
18333966,Charming annex to 375yr old house in Siggiewi,51661590,Sonja,,Siggiewi,35.85516,14.43674,Entire home/apt,50,5,39,2,2019-11-21,1,94
39539981,B&B Share with a roommate great socializing space.,230468656,Mary,,Naxxar,35.9168,14.44616,Shared room,13,2,0,0,,6,331
39541300,"Breakfast, Share a room in central area Townhouse",230468656,Mary,,Naxxar,35.91556,14.4462,Shared room,13,2,0,0,,6,313
22420401,The Village Hotel,93769741,Sara,,Naxxar,35.90579,14.44815,Private room,240,3,1,0,2019-05-23,1,365
21557928,Ir-Razzett,138085633,Danika,,Siggiewi,35.84816,14.43487,Entire home/apt,350,5,5,0,2019-08-09,2,299
3823068,Sea View House with Free wifi & TV,670537,Alice,,Birzebbugia,35.82921,14.53028,Entire home/apt,60,5,17,0,2019-08-31,4,299
18254093,Beautiful view with modern interior,31599786,Diandra,,Naxxar,35.9371,14.4535,Private room,60,1,10,0,2017-10-02,1,269
41640099,Arzella Holiday Home,158814851,Stephen,,Birzebbugia,35.82667,14.52915,Entire home/apt,75,2,2,2,2020-08-15,1,265
40077941,Sea Side 2 Bedroom-Breakfast,309176591,Jane,,Naxxar,35.93893,14.4521,Private room,43,1,1,1,2020-08-14,4,270
37731410,The Blue room: a cosy double bedroom with en-suite,285221634,Anton,,Naxxar,35.91377,14.44096,Private room,80,3,0,0,,2,180
37808495,Luxury at your disposal,73875939,Michele,,Naxxar,35.93815,14.4524,Private room,229,1,0,0,,1,3
38186298,Cute 2 bedroom with roof & direct link to airport,290166947,Vennie,,Birzebbugia,35.82959,14.53096,Entire home/apt,50,6,7,3,2020-08-22,1,88
27670586,Friendly apartment,208839060,Anabel,,Siggiewi,35.85617,14.43173,Private room,50,1,1,0,2019-08-17,1,365
18670884,SUERTE,77968006,Roberta,,Naxxar,35.92946,14.43083,Entire home/apt,85,3,0,0,,1,364
199975,Clean Modern Rooms to Rent,581439,Mohab,,Siggiewi,35.86156,14.44546,Private room,50,1,0,0,,1,365
41745330,Huge villa & private pool on 5 acres of land!,51823060,Josette,,Siggiewi,35.84731,14.43218,Entire home/apt,220,5,2,2,2020-09-13,4,0
17697631,Coast Ridge Mansion (Room 8),119767263,George,,Naxxar,35.93561,14.43863,Private room,75,1,23,0,2019-08-29,9,364
17696699,Coast Ridge Mansion (Suite 2),119767263,George,,Naxxar,35.93508,14.44008,Private room,80,1,15,0,2019-08-05,9,364
17616928,Coast Ridge Mansion (Room 4),119767263,George,,Naxxar,35.93605,14.4399,Private room,120,1,19,0,2019-08-10,9,364
8004112,Spacious Room with Balcony for rent,8182833,Stephanie,,Naxxar,35.91155,14.44228,Private room,20,90,0,0,,1,363
17243352,❤ Chill Double bedroom South of Malta + Wifi,25628913,Ann,,Birzebbugia,35.83333,14.53329,Private room,24,2,105,22,2020-10-21,2,351
43015685,Farmhouse close to the sea and in the nature.,342430495,Saviour,,Naxxar,35.93677,14.43568,Private room,100,3,0,0,,2,180
31479650,Cosy double bedroom with country views,78224437,Clive,,Naxxar,35.917,14.43784,Private room,20,3,1,0,2019-03-29,5,363
31697888,Beautiful central townhouse 7mins from St. Julians,136247698,Cher,,Naxxar,35.9143,14.43819,Entire home/apt,89,2,4,0,2019-05-28,2,362
44242359,Room with en-suite and balcony,251143391,Nadia,,Naxxar,35.91458,14.43846,Private room,60,2,0,0,,2,180
1146233,Comfortable Private ROOM in Malta,5583051,Stephanie,,Naxxar,35.91019,14.44601,Private room,65,5,0,0,,2,365
35022115,Four Winds Holiday Farmhouse,263837723,Joanne,,Birzebbugia,35.82016,14.51099,Entire home/apt,250,3,12,6,2020-10-17,1,339
35482299,Malta - Siggiewi Farmhouse 'LA LOGGIA',266946789,Kevin,,Siggiewi,35.85609,14.43899,Entire home/apt,175,3,0,0,,1,0
